,y_test,ann_class_0,cnn1d_class_0,cnn2d_class_0,ann_class_1,cnn1d_class_1,cnn2d_class_1,ann_class_2,cnn1d_class_2,cnn2d_class_2,ann_class_3,cnn1d_class_3,cnn2d_class_3,ann_class_4,cnn1d_class_4,cnn2d_class_4,ann_class_5,cnn1d_class_5,cnn2d_class_5,ann_class_6,cnn1d_class_6,cnn2d_class_6,ann_class_7,cnn1d_class_7,cnn2d_class_7,ann_class_8,cnn1d_class_8,cnn2d_class_8,ann_class_9,cnn1d_class_9,cnn2d_class_9
273,7,0.018659383,0.016533006,0.013906595,0.08029966,0.029059203,0.019347591,0.046197932,0.011053694,0.022267852,0.04708961,0.08554194,0.009807411,0.0065711904,0.004063215,0.0063330964,0.04966301,0.0172039,0.008650116,0.021882774,0.017175164,0.005667455,0.4702221,0.5036573,0.7838337,0.07338746,0.03320468,0.11851027,0.1860268,0.2825079,0.011676008
274,8,0.017840551,0.02259635,0.0028732908,0.036311377,0.00889048,0.0033745733,0.29475677,0.31222278,0.65207446,0.054519583,0.064849354,0.017858492,0.004487214,0.004226552,0.0019890463,0.015576754,0.005169928,0.001296871,0.004727564,0.013291568,0.0059868423,0.06631383,0.022955364,0.00841196,0.4639077,0.5016049,0.30047917,0.04155861,0.04419262,0.0056551453
275,1,0.03407934,0.049212445,0.03458209,0.39680803,0.24228176,0.105248995,0.016737908,0.03141975,0.029173307,0.008677788,0.031168925,0.029358769,0.0036290286,0.007644963,0.019438578,0.016155176,0.024524432,0.024073288,0.006588409,0.014583714,0.01488891,0.23665223,0.06460888,0.07227161,0.1492393,0.11808814,0.5379216,0.13143283,0.41646707,0.13304286
276,8,0.017542878,0.003168434,0.0011180972,0.06360979,0.0027456007,0.00770898,0.049265925,0.0040001245,0.062063962,0.058890905,0.007104686,0.006380895,0.00297126,0.00023924725,0.0006898758,0.027828695,0.0017945926,0.004934895,0.0055760858,0.000705762,0.0042876094,0.11316239,0.016695218,0.024754032,0.36891705,0.22866112,0.6546933,0.29223502,0.7348853,0.23336838
277,3,0.006325354,0.00026006176,2.7952765e-05,0.05796305,0.0034210351,0.00029920795,0.014034262,0.0018727519,7.516948e-05,0.6098857,0.9718902,0.99677175,0.007989229,0.00018464845,3.0992821e-06,0.020858929,0.0005515414,5.889756e-06,0.026330082,0.0011945148,1.0992437e-05,0.071547315,0.0045524216,0.00025189202,0.012247416,0.00044863136,0.00015566376,0.17281865,0.01562421,0.002398277
278,8,0.0024257181,0.0012340664,1.38756095e-05,0.0030286002,0.0006200295,3.507917e-05,0.008466851,0.0006163868,3.1912423e-05,0.001042534,0.00035590006,4.689454e-05,7.510741e-05,8.480231e-05,7.7051145e-06,0.0027306436,0.000352184,1.086068e-05,6.208135e-05,0.00017125653,2.7216643e-06,0.014401959,0.006985421,0.0042380155,0.8743661,0.98138905,0.9949745,0.093400426,0.008191,0.00063849415
279,7,0.004852219,0.00043606968,0.001144761,0.029629111,0.0010395147,0.00520822,0.008418093,4.7124948e-05,0.0021479912,0.0029418552,0.00022955974,0.0008983207,0.00063747796,1.9585827e-05,0.00051880185,0.024086365,0.00047772593,0.004320946,0.0029499098,0.000210145,0.0002242277,0.60721385,0.95984846,0.94624,0.07984888,0.030739939,0.0300594,0.23942225,0.006951932,0.009237295
280,1,0.038277555,0.007466046,0.0009855137,0.40154263,0.79882336,0.91330457,0.013836241,0.0049322094,0.005830228,0.03833588,0.011473769,0.024839714,0.010297331,0.0005341116,0.00276834,0.024305867,0.0038405182,0.004191995,0.01294197,0.0041894224,0.01277143,0.09602463,0.14770347,0.012002787,0.12440447,0.0030091652,0.007173055,0.24003336,0.01802802,0.016132463
281,7,0.0091226855,0.000785939,0.00028393668,0.051028147,0.0019148636,0.0018489439,0.018243594,0.00010682446,0.0006838187,0.015756793,0.0008245801,0.00020898157,0.0020084276,4.214026e-05,7.85574e-05,0.03690154,0.0007869748,0.0008794334,0.00819612,0.0006781301,5.0793078e-05,0.4930732,0.98234844,0.98674875,0.08464767,0.002445515,0.003244281,0.2810218,0.0100665735,0.0059725405
282,9,0.01347282,0.00010513662,0.0019076858,0.013799411,6.139645e-05,0.0036155418,0.00090367615,3.785528e-05,0.0012966808,0.048209023,0.0010078197,0.0110665765,0.0020288685,5.169732e-06,0.0005272526,0.008229623,0.00010254014,0.009198922,0.0006736924,2.594377e-05,0.00029076074,0.013410304,0.010226465,0.020699738,0.044399094,0.030889358,0.019676248,0.8548734,0.9575383,0.93172055
283,1,0.0066120047,0.024398327,0.0018034591,0.05526099,0.077729054,0.67785114,0.013390337,0.050526585,0.0010929408,0.3097467,0.32873505,0.023690175,0.0031410372,0.015919816,0.0013015801,0.029047748,0.030119998,0.0063568633,0.0139201,0.021015821,0.0037080215,0.095791616,0.07519604,0.10347999,0.042423226,0.050917376,0.042843387,0.43066618,0.3254419,0.13787253
284,8,0.018016845,0.016838389,0.009117353,0.23795871,0.0050769523,0.03348397,0.045882076,0.0013381543,0.0070877806,0.011341691,0.00078438147,0.0052148434,0.007753278,0.00033883535,0.005843041,0.034270536,0.0020280015,0.007773273,0.021977983,0.0008291331,0.005562462,0.3280621,0.16489609,0.091951735,0.19167568,0.7745039,0.8015379,0.10306111,0.033366285,0.032427706
285,9,0.019597724,0.007961215,0.007444123,0.053189464,0.032385375,0.059758093,0.056181684,0.007613812,0.024839457,0.4284594,0.07475483,0.14585382,0.005569566,0.002339361,0.0035329903,0.028096924,0.008667395,0.026259748,0.012821334,0.004024063,0.004169857,0.1464571,0.06703486,0.088027015,0.051217426,0.08755857,0.06118147,0.1984093,0.70766056,0.5789334
286,3,0.0071981694,0.040895633,0.0072753755,0.012426301,0.034452807,0.012408442,0.11669668,0.2464361,0.29619107,0.016559763,0.1863904,0.1343163,0.001157908,0.024122447,0.0059194113,0.0065984926,0.027531574,0.006445339,0.00090391847,0.03812558,0.010614476,0.017955624,0.036921125,0.021926317,0.78526086,0.26899013,0.4838243,0.035242338,0.0961342,0.021078935
287,7,0.011345594,0.01814364,0.003203004,0.089531384,0.051172942,0.0294399,0.018395241,0.011312142,0.026049033,0.02914541,0.020711,0.0072042695,0.00463722,0.0050353077,0.0024687343,0.05725232,0.028253512,0.14089881,0.020526605,0.012825256,0.004518506,0.33937764,0.508835,0.5278812,0.078322746,0.045997053,0.0353932,0.35146576,0.29771414,0.22294334
288,8,0.03693832,0.07059733,0.023851013,0.11043967,0.026066525,0.030362945,0.053639766,0.022684973,0.04591507,0.005419999,0.0314099,0.014022901,0.066904984,0.03564602,0.049484238,0.064186506,0.018344741,0.025978155,0.045116536,0.030898472,0.02435753,0.4430421,0.06408216,0.114030086,0.11934734,0.6494717,0.5941865,0.05496471,0.050798092,0.077811636
289,7,0.08675085,0.046696417,0.1347714,0.1231815,0.13441457,0.055045493,0.094998464,0.30332515,0.17166287,0.054482844,0.17449169,0.07514503,0.009207629,0.012381573,0.008202219,0.02361201,0.023439394,0.0025159412,0.011065114,0.037173405,0.030221906,0.42129838,0.1253575,0.47680107,0.09469196,0.07098445,0.03203121,0.0807113,0.07173589,0.013602728
290,8,0.015823387,0.0019044385,0.00013679032,0.14133659,0.0017129121,0.002846094,0.040719286,0.00087818847,0.0003314314,0.04262604,0.0009891381,0.0023627982,0.009204612,0.00035111431,0.0005177174,0.041630793,0.0015609924,0.000951593,0.016842283,0.0008058684,0.00025878008,0.10092799,0.025469566,0.0044573676,0.34415796,0.9486798,0.98012537,0.24673109,0.01764805,0.008012102
291,8,0.020183293,0.31800225,0.011474879,0.099263646,0.24402012,0.0271866,0.03836564,0.026529873,0.009454103,0.008032787,0.021282205,0.0055846144,0.008121419,0.092967376,0.013602227,0.045227464,0.022369595,0.003008169,0.013488047,0.041406468,0.012533261,0.28086072,0.12883173,0.068998985,0.31738216,0.07893178,0.8420318,0.16907477,0.025658678,0.006125353
292,8,0.021477029,0.0025429872,0.0005969061,0.023244811,0.0008387114,0.00083399616,0.022791738,0.0023377899,0.00070252665,0.02854118,0.0014297322,0.0015398399,0.0020389555,0.0002980788,0.00059943646,0.013149104,0.0007004713,0.00021421234,0.00096239336,0.00073091435,0.0001933017,0.021067439,0.0057859276,0.003017301,0.6096824,0.9765519,0.9904205,0.257045,0.008783574,0.0018820005
293,9,0.108164705,0.028011285,0.024621341,0.114817515,0.029074816,0.026881436,0.045304056,0.0011536385,0.004842137,0.03462534,0.0024069778,0.0108806,0.011792476,0.00028774005,0.002060906,0.032485895,0.0024494927,0.0042439057,0.0104750665,0.003811888,0.0028505537,0.37300467,0.92112356,0.87920886,0.10711416,0.0039474377,0.0085839,0.16221622,0.0077330875,0.03582628
294,2,0.082070254,0.06820789,0.11842848,0.16624978,0.15766713,0.035422407,0.037313618,0.030186398,0.007823746,0.020911468,0.027179368,0.0041812304,0.3692444,0.5576754,0.7903105,0.05268173,0.025057778,0.0012417764,0.07096698,0.040633135,0.004756982,0.08856995,0.021215566,0.018584466,0.057847008,0.0359252,0.0140394615,0.054144815,0.036251992,0.0052109803
295,9,0.0013296142,0.0007341332,0.0011849159,0.011562801,0.003431734,0.0050609377,0.0015272091,0.0013111325,0.014797494,0.005110332,0.0142844925,0.0038265935,7.490176e-05,6.21373e-05,0.00011157734,0.009683326,0.0010904743,0.011127933,0.00102132,0.0002956618,0.00053388946,0.5762707,0.032439303,0.07819652,0.012650183,0.009504944,0.009837746,0.38076955,0.93684596,0.87532234
296,7,0.055104826,0.00911216,0.00036617485,0.071388446,0.013249827,0.0010686263,0.017742282,0.00076977495,0.00021456683,0.0053178226,0.0009111255,3.506929e-05,0.0066514863,0.00029234157,2.0228355e-05,0.020223582,0.00283056,0.00012228182,0.006018617,0.0057464596,5.34468e-05,0.6947307,0.9552909,0.9966969,0.044772275,0.003099106,2.941965e-05,0.07805008,0.00869774,0.0013932158
297,8,0.0062588067,0.031540792,0.002234711,0.03813255,0.08941384,0.025742512,0.024818806,0.11581069,0.004936536,0.35576537,0.4188603,0.027961979,0.0038638478,0.014723062,0.00076166616,0.034577124,0.02737651,0.011993712,0.014816051,0.029257072,0.002139679,0.08141274,0.063327774,0.02801118,0.07286771,0.039782297,0.047618885,0.36748707,0.16990772,0.84859914
298,4,0.12859587,0.07735651,0.045732405,0.080934726,0.025217537,0.010032182,0.027265627,0.010650625,0.0009903017,0.007180854,0.010717516,0.00070648757,0.52369326,0.8086211,0.9338862,0.03799092,0.008112345,7.466479e-05,0.029143529,0.031868313,0.00054791506,0.06432155,0.011267866,0.004980752,0.06416486,0.011660078,0.0025506273,0.036708765,0.004528147,0.0004985694
299,7,0.0060975715,0.040995162,0.00087764254,0.040276155,0.022189735,0.003040393,0.002221023,0.0007886901,0.0007925076,0.00022064296,0.00097565545,0.0014572866,0.0018832671,0.00054491847,0.00018401556,0.007001775,0.0032602,0.0023435606,0.003367442,0.0031550159,0.00044808138,0.9123293,0.89783037,0.97850055,0.007820489,0.02717802,0.0011501356,0.018782347,0.0030820977,0.011205899
300,2,0.0095668305,0.0005577207,0.0004592883,0.005582952,0.0008859358,0.00011270843,0.54343385,0.9797737,0.9886452,0.017160734,0.0035700798,0.0007125604,0.0032285664,0.00011076632,8.921568e-05,0.005500242,3.7136197e-05,3.1591277e-05,0.0011843656,0.00027720607,0.000541018,0.03190369,0.00066919427,0.00054845173,0.37590653,0.01343381,0.008617673,0.0065323254,0.00068464316,0.00024216091
301,8,0.01233402,0.032702893,0.0064444835,0.03409079,0.018515155,0.05401311,0.050059684,0.037413012,0.036624182,0.0067617022,0.030418556,0.052301984,0.0014474222,0.0073563964,0.0062319897,0.011923715,0.014413731,0.018427948,0.0015129904,0.012228431,0.006687429,0.05874042,0.053442493,0.17866544,0.7362747,0.69656765,0.59774864,0.08685457,0.09694172,0.042854782
302,9,0.028124172,0.050170884,0.04694836,0.10518177,0.39852396,0.08817242,0.065565675,0.06753762,0.09383891,0.2274812,0.023718886,0.07098233,0.008216391,0.0104873935,0.009323002,0.036249895,0.023793146,0.018151859,0.020334654,0.02964899,0.022596259,0.2458557,0.30198643,0.5144852,0.071389854,0.04945672,0.029701209,0.19160083,0.04467602,0.10580048
303,3,0.0037092806,0.00073841796,0.0034692688,0.005192497,0.0037417167,0.023137975,0.06744389,0.0046735615,0.014754266,0.7723149,0.94611835,0.7839225,0.0010436308,0.00029187775,0.000859524,0.00876437,0.0010579226,0.0030486172,0.0021285743,0.0011507754,0.0010984975,0.0249503,0.00993697,0.03217901,0.043835547,0.0023725475,0.018077763,0.07061702,0.029917717,0.119452395
304,8,0.013023074,0.019619307,0.00028994415,0.051860936,0.029336963,0.0025360226,0.09984363,0.020712448,0.0037327704,0.004893952,0.012860836,0.0033795147,0.001589317,0.0048089824,0.00033981397,0.011591261,0.01796665,0.000740709,0.0024953417,0.008222137,0.00023848745,0.14403194,0.05553373,0.0053396425,0.62363476,0.6492805,0.96906525,0.047035713,0.18165842,0.014337851
305,8,0.007458264,0.0068388865,0.0026782749,0.13627958,0.008809393,0.0829263,0.01279447,0.001591804,0.00562469,0.012417356,0.004107374,0.0008220785,0.004138022,0.0009536557,0.006802819,0.03265086,0.005984867,0.02176137,0.024612118,0.001904416,0.003596418,0.5934559,0.32782507,0.63491607,0.03481143,0.16194586,0.07912328,0.14138202,0.48003864,0.16174866
306,1,0.15826835,0.36546996,0.2456358,0.08619958,0.1119239,0.13873206,0.08763773,0.01580554,0.02361472,0.03946815,0.00904688,0.030996606,0.019222451,0.010839322,0.048920482,0.031944152,0.0152293565,0.02453054,0.008755591,0.030071365,0.030237593,0.21543308,0.39415425,0.33113906,0.22242555,0.032537144,0.054956306,0.13064538,0.014922259,0.07123685
307,9,0.012684848,0.017164458,0.0031737043,0.08120299,0.038021427,0.034896497,0.021396251,0.010425916,0.024251482,0.043075353,0.025333257,0.007910209,0.0048661064,0.00562362,0.0025666917,0.056921445,0.028545005,0.16184019,0.02021728,0.011152827,0.0046419534,0.3092399,0.3651569,0.46066508,0.078705445,0.052290462,0.038942315,0.37169042,0.44628617,0.26111183
308,3,0.0005502525,5.6604705e-07,2.4091224e-07,0.0023884645,1.469438e-05,7.880513e-06,0.0031196235,1.5986507e-05,3.3407714e-06,0.92716205,0.9994142,0.9998144,0.00016821043,1.1734087e-07,3.9526828e-08,0.0014599018,9.3858773e-07,4.959345e-08,0.00047943197,1.6343851e-06,1.3782515e-07,0.0039217686,5.06591e-05,1.0796176e-06,0.0045349887,2.6345322e-06,9.868811e-06,0.056215137,0.000498636,0.00016307805
309,7,0.02503801,0.0019153804,0.0025451186,0.2318894,0.019833319,0.008037827,0.037903335,0.0006660277,0.008004028,0.030216737,0.003177039,0.00329764,0.008564936,5.2330957e-05,0.00043664122,0.03812251,0.0014299356,0.0043116133,0.024831053,0.00076674967,0.00060885394,0.37791163,0.72172666,0.94607556,0.08286247,0.004002135,0.0070317723,0.14265992,0.24643034,0.019650927
310,7,0.0062994254,4.2963766e-05,3.379618e-05,0.06998127,0.00022731972,0.000691105,0.01222716,2.4937488e-06,8.2154365e-05,0.005557,2.9540393e-05,4.241611e-05,0.0017610571,8.33956e-07,3.833692e-06,0.027128514,4.9977967e-05,0.0001930719,0.01109031,6.336971e-05,8.733239e-06,0.7117374,0.9955813,0.9914928,0.038904913,8.031512e-05,2.982491e-05,0.115312934,0.003921922,0.0074223406
311,1,0.07450518,0.06248281,0.07048843,0.2402974,0.14206158,0.075831376,0.011362488,0.036172677,0.018733434,0.15634935,0.091584906,0.18185581,0.01900939,0.024855506,0.00959732,0.0252957,0.05379681,0.014738866,0.016634356,0.04550212,0.009935195,0.08802761,0.2474441,0.094450705,0.047944758,0.032361243,0.020415248,0.32057372,0.26373827,0.5039536
312,2,0.022243556,0.030130008,0.010768281,0.05825474,0.05319545,0.0110750245,0.10091599,0.33217135,0.48309475,0.043917697,0.07148583,0.026994592,0.004948679,0.0062752683,0.0028155753,0.038465,0.016195063,0.00971307,0.009453278,0.0151272165,0.0062150885,0.2644145,0.097349055,0.10218977,0.27886647,0.1354743,0.105088755,0.17852013,0.24259646,0.24204506
313,1,0.030147921,0.00012189408,8.2074395e-05,0.44828776,0.9878093,0.9718046,0.027679294,0.00041337011,0.00072780176,0.024507003,0.00012891449,0.0051772394,0.0089812875,1.9839334e-05,0.000102321465,0.024278719,0.0001321686,0.0004914532,0.018948661,8.123552e-05,0.0022144476,0.21520372,0.008189922,0.0016413112,0.091010556,0.00050095026,0.0013027798,0.11095499,0.0026025332,0.016456049
314,8,0.005872501,6.180111e-05,0.00049545534,0.05696939,0.0006622967,0.0016806978,0.014752158,3.6863153e-06,0.00072535995,0.002662755,1.7684342e-05,0.0002696521,0.0010425356,1.0144602e-06,0.000111852096,0.01959831,7.6529046e-05,0.0006320764,0.0053005964,5.1211227e-05,5.277496e-05,0.7559518,0.9982174,0.9863696,0.054574113,0.00031855644,0.0082899835,0.08327588,0.00058973563,0.0013725123
315,7,0.00961788,0.00014597304,6.0388862e-05,0.07998533,0.00045612687,0.001529997,0.01824854,1.1289979e-05,0.00018255747,0.016151074,0.00013188421,0.00013771332,0.0031857302,5.640569e-06,1.047813e-05,0.040330246,0.00020097767,0.0003909837,0.016577471,0.0002043859,2.509075e-05,0.5622025,0.9851162,0.99016345,0.056674905,0.0004019881,7.2528026e-05,0.19702624,0.013325621,0.007426838
316,2,0.13156523,0.39096594,0.46930188,0.06800738,0.10157119,0.04721663,0.058271866,0.056786343,0.094173536,0.22790541,0.11165653,0.12576842,0.055302177,0.11039876,0.059871834,0.043341387,0.022459427,0.0048620775,0.021211265,0.039072663,0.018364975,0.15030062,0.04778935,0.048713442,0.059779063,0.053699967,0.029783087,0.18431562,0.0655999,0.10194406
317,7,0.0011897761,0.012196649,0.0026410301,0.004283529,0.0017476156,0.00033120203,0.0011214489,0.000110365785,0.0030540654,5.012071e-05,0.00011850167,0.00011304909,1.7692657e-05,5.6131365e-05,0.00018960437,0.00085989974,0.00028141425,0.00018855312,0.00010536982,0.00028880796,6.0479957e-05,0.98364526,0.977371,0.99107087,0.003189937,0.0068281186,0.0019967507,0.005536979,0.0010014655,0.00035446297
318,9,0.00270936,0.0021582257,0.0005239299,0.008920883,0.0056807613,0.0033287052,0.0012803978,0.0024058628,0.00096288463,0.08097775,0.020966241,0.009766783,0.00026266742,0.0003859967,3.3004017e-05,0.0064839027,0.0030652261,0.0018464337,0.00051545433,0.0011383647,6.735613e-05,0.013192404,0.046816576,0.013300868,0.04664336,0.021458218,0.0012041449,0.8390138,0.89592457,0.9689659
319,9,0.024531495,0.014800027,0.0039499784,0.29822227,0.029092798,0.032333307,0.018583644,0.006807224,0.023354398,0.009295856,0.012697409,0.010880135,0.0058016456,0.0021143828,0.00188239,0.02763046,0.010578223,0.07310839,0.015834777,0.004148376,0.004208357,0.36654788,0.051108446,0.11438658,0.09972529,0.06012839,0.113230586,0.13382678,0.8085247,0.6226659
320,1,0.0031630376,0.0037629749,2.7476604e-05,0.70759994,0.94896483,0.98907244,0.005002121,0.0050007384,6.200504e-05,0.0018898189,0.0033674522,0.00014299544,0.016307246,0.0024120894,0.00016197805,0.0175431,0.003101059,0.00031881852,0.09273401,0.006240886,0.0061061275,0.11078674,0.014539516,0.00089841307,0.020544602,0.0026707293,0.00051813433,0.024429308,0.009939689,0.0026916289
321,9,0.07124152,0.01461204,0.0249891,0.15570986,0.02415422,0.06345764,0.01941869,0.02962542,0.023372857,0.009695124,0.6234448,0.28011343,0.004430834,0.005385004,0.0040437533,0.018492805,0.0124437995,0.010279817,0.0057503697,0.01026784,0.005538674,0.53179693,0.04983967,0.21919906,0.07315948,0.04470846,0.09456643,0.11030434,0.18551888,0.27443925
322,1,0.0073270304,2.3859952e-06,1.8834837e-05,0.66662467,0.99942404,0.99735826,0.01060497,7.785537e-06,2.9017912e-05,0.001220992,2.0344949e-06,5.1489445e-05,0.0058695227,2.3243561e-07,8.890148e-05,0.010673509,2.4640976e-06,6.6986795e-05,0.019042758,2.0765876e-06,0.00085986586,0.21468341,0.0004780661,0.00093452056,0.04366226,7.120773e-06,0.00020624789,0.020290919,7.3719326e-05,0.00038598984
323,8,0.0020784624,0.0008825822,0.00010549663,0.0146016795,0.0011627286,0.018115798,0.0010948179,0.00042065242,0.00017728105,0.000770793,0.0005403608,0.0094771115,5.691729e-05,2.8238816e-05,0.0002858654,0.0015481053,0.00032600854,0.0018692851,3.5739606e-05,6.332972e-05,0.00023627724,0.0037477603,0.006037138,0.002248816,0.79941434,0.48918194,0.815869,0.17665133,0.50135696,0.15161505
324,7,0.059837196,0.034494508,0.0142111145,0.11626321,0.075871184,0.02577773,0.050568286,0.009348159,0.011767083,0.03304272,0.015450425,0.046365708,0.005099018,0.0015276336,0.0012351798,0.01919386,0.008795104,0.0020722323,0.00877463,0.012241733,0.0017316823,0.5665789,0.7748699,0.87012583,0.058195088,0.01081264,0.007535979,0.08244705,0.056588747,0.019177435
325,3,0.018965527,0.00028766133,0.0011106216,0.02063155,0.00048477293,0.00033675233,0.031932797,0.0010132275,0.00053223077,0.70510924,0.99069166,0.9926974,0.0064360797,8.781143e-05,0.00012243829,0.01422066,0.00011770611,1.077067e-05,0.00774981,0.00016928582,4.4897828e-05,0.06265761,0.0013162371,0.00023874533,0.01739428,0.00029078557,0.00037474223,0.114902414,0.005540842,0.0045314785
326,4,0.042439774,0.06827461,0.07727098,0.091465496,0.028611079,0.04921935,0.06564547,0.020119632,0.0080260495,0.0074742544,0.023267616,0.0070312517,0.3187542,0.4806301,0.707631,0.071885236,0.031716503,0.00866457,0.06916513,0.09370771,0.0052093035,0.12798421,0.0692423,0.07379389,0.16462126,0.1542817,0.031365484,0.04056504,0.030148698,0.03178809
327,3,0.0005502525,5.6604705e-07,2.4091133e-07,0.0023884645,1.469438e-05,7.88059e-06,0.0031196235,1.5986507e-05,3.3408255e-06,0.92716205,0.9994142,0.9998144,0.00016821043,1.1734087e-07,3.952728e-08,0.0014599018,9.3858773e-07,4.9593734e-08,0.00047943197,1.6343851e-06,1.378228e-07,0.0039217663,5.06591e-05,1.0796319e-06,0.0045349905,2.6345322e-06,9.868867e-06,0.056215137,0.000498636,0.00016307464
328,9,0.0074591287,0.010708962,0.007997027,0.059591945,0.03507504,0.034784496,0.011748529,0.0064573665,0.014020157,0.014632293,0.01853842,0.033778712,0.0032580507,0.0021110214,0.005277955,0.045246813,0.011311296,0.05568249,0.015458632,0.014560271,0.0050307084,0.47962233,0.8119747,0.3566009,0.056674685,0.015636832,0.25117528,0.30630764,0.073626116,0.23565216
329,8,0.059000254,0.031966716,0.0140075255,0.08852723,0.0452033,0.047908306,0.08565817,0.06775772,0.082465395,0.07017907,0.04820047,0.061689775,0.0049251737,0.005721006,0.0045377477,0.025595402,0.0146704735,0.007721628,0.0065571484,0.009679686,0.007473288,0.30256775,0.046471033,0.1791749,0.19157708,0.43798554,0.5314356,0.1654128,0.29234406,0.06358586
330,7,0.021476427,0.0023314105,0.0056784907,0.07830544,0.013146104,0.056493144,0.07796038,0.014836969,0.018182974,0.11668999,0.375053,0.40026388,0.0055491165,0.00089883583,0.0020214848,0.04090059,0.003991155,0.009084568,0.014508345,0.0026280878,0.004239552,0.28470808,0.024417555,0.022234395,0.1376545,0.017477259,0.029451756,0.22224724,0.54521966,0.45234984
331,9,0.00017778134,2.050455e-07,6.077306e-07,0.0007659648,3.3319407e-06,3.5949724e-05,4.759661e-05,9.085182e-08,1.60507e-05,0.0046314676,4.301657e-06,5.9038473e-05,5.864611e-06,1.4520973e-09,4.5435538e-08,0.0010365327,3.9339102e-07,8.8459376e-05,1.4712632e-05,1.896293e-08,5.662955e-07,0.0027343896,0.0003945699,0.00028012643,0.018098604,0.00010719259,0.00024212999,0.97248703,0.9994899,0.99927706
332,1,0.005621813,1.520342e-06,1.458751e-05,0.6295703,0.99963737,0.997021,0.0091796955,4.8382676e-06,2.2937296e-05,0.00084885635,1.2075463e-06,4.625219e-05,0.0052233143,1.1931576e-07,7.648567e-05,0.009850084,1.3332022e-06,8.0848615e-05,0.020043835,1.1385271e-06,0.0006985998,0.26896155,0.0003094944,0.0015729748,0.034397516,4.6639248e-06,0.00015875504,0.016303027,3.829387e-05,0.00030748796
333,5,0.13014776,0.0073686233,0.0011575682,0.07990566,0.015287987,0.009911428,0.007977684,0.002114803,0.003974467,0.010571414,0.006531607,0.010443197,0.01293705,0.0006965359,0.00076366763,0.023540888,0.004357853,0.030822331,0.0026726993,0.0016442074,0.0010428656,0.069256775,0.1510133,0.07139065,0.2747488,0.60995007,0.15036592,0.38824126,0.20103504,0.7201279
334,7,0.025339872,0.0070321527,0.00048690618,0.082346395,0.022953339,0.0009898843,0.016536286,0.001098786,0.00030279724,0.004710099,0.0009190476,4.198148e-05,0.004968913,0.00021588044,1.8377346e-05,0.016658809,0.0028387345,8.656196e-05,0.008319819,0.003971159,7.770932e-05,0.7670599,0.94584835,0.9966035,0.025183123,0.0037118173,3.7014448e-05,0.04887675,0.011410648,0.0013552589
335,8,0.04383635,0.058192097,0.046003446,0.08872622,0.10510332,0.033253156,0.22850016,0.26309344,0.13539328,0.12781873,0.15446793,0.31020716,0.012571455,0.008388598,0.008080825,0.02975507,0.016346332,0.023191946,0.0141173685,0.025516838,0.027023615,0.16399777,0.20024444,0.19776171,0.21346688,0.09089981,0.09246859,0.07721003,0.07774725,0.12661627
336,3,0.00277899,0.0011504414,0.003109274,0.006696922,0.003299471,0.0033171363,0.010141144,0.005154735,0.003260697,0.7583507,0.9573312,0.9615934,0.00073498493,0.00054490694,0.00040052613,0.0071135764,0.0010678828,0.00030384285,0.0017606841,0.0015274906,0.0006560136,0.017771946,0.0060790973,0.008257194,0.017596673,0.002993572,0.0053606345,0.17705442,0.020851199,0.013741276
337,9,0.11954808,0.09114306,0.6868421,0.07125294,0.020854544,0.008291781,0.008190191,0.018759608,0.03493638,0.02275728,0.010002439,0.024150336,0.0059484188,0.0022042193,0.028859014,0.025275668,0.009759775,0.001665738,0.003191042,0.005317451,0.01351098,0.16091348,0.1254334,0.15867168,0.11088869,0.526679,0.03131668,0.47203428,0.18984647,0.0117553575
338,0,0.12865406,0.08671264,0.055818178,0.07597218,0.06438597,0.016817685,0.031999655,0.016010573,0.004905499,0.0331808,0.027628984,0.007321901,0.0051537096,0.005072749,0.0021246637,0.017534506,0.017902944,0.0034782528,0.0046865046,0.015772937,0.0022783643,0.5357099,0.6203893,0.86429304,0.051328022,0.045094073,0.0136505,0.115780696,0.101029836,0.029311879
339,7,0.013004973,0.015618477,0.007500271,0.16350415,0.1931986,0.0762624,0.026502328,0.01797706,0.0039677303,0.05275911,0.029896399,0.0040516825,0.011006385,0.009206919,0.000997755,0.059181567,0.024470612,0.0026079244,0.05239906,0.030835927,0.01002825,0.3248784,0.13257894,0.8711182,0.068212315,0.18814579,0.004993907,0.22855176,0.3580713,0.01847185
340,8,0.005636056,0.00034715197,1.8781655e-05,0.010608106,0.0001305704,0.00035200693,0.02970365,0.0008564916,1.4642142e-05,0.0028951275,0.0005370437,0.00018533328,0.0010298633,1.8368488e-05,0.0001297089,0.0042930287,0.00014660334,8.0521575e-05,0.00035561738,0.00012322914,2.2902666e-05,0.0074896817,0.0028668595,7.476724e-05,0.90256697,0.9910451,0.997267,0.03542192,0.0039285133,0.0018543139
341,8,0.051082652,0.0035319745,0.0020911773,0.113135464,0.0022215557,0.006004972,0.10911216,0.0024630832,0.0011516561,0.02670658,0.0013444318,0.0019483133,0.006318768,0.00033904947,0.0016475277,0.023718746,0.0012062234,0.00068362954,0.007087819,0.00076136016,0.0005272787,0.20209634,0.019849787,0.010223256,0.36193392,0.95736235,0.9708199,0.098807506,0.010920155,0.0049023447
